%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1745400060976693906,7336,1745400060976397698,gyro_link,0.145215943456,-0.227443560958,-0.235841274261,-0.933574199677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.340758413076,-0.382617592812,1.22902846336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.90419101715,-1.44345891476,7.52625989914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400060987033883,7337,1745400060986754415,gyro_link,0.144938543439,-0.226171344519,-0.242222830653,-0.932291567326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.303159058094,-0.334344476461,1.19821023941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.25604963303,-1.37045907974,7.91083288193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061001055651,7338,1745400061000719709,gyro_link,0.144590109587,-0.225109875202,-0.248358801007,-0.930987298489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28195771575,-0.301055520773,1.15613412857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.30543136597,-1.28130197525,7.8284573555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061008755186,7339,1745400061008547290,gyro_link,0.144219145179,-0.224210783839,-0.254244059324,-0.929672181606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.259723722935,-0.269876867533,1.11727797985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.05297660828,-1.32161962986,7.69496536255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061016512136,7340,1745400061016112500,gyro_link,0.143835708499,-0.223487734795,-0.259886562824,-0.928344547749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239123702049,-0.210978254676,1.08195841312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.23620128632,-1.12071895599,8.07566070557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061025577761,7341,1745400061025372507,gyro_link,0.143449798226,-0.222976103425,-0.265315026045,-0.926990747452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.221844866872,-0.16904604435,1.05896389484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.92505502701,-1.17306089401,7.93207979202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061038438277,7342,1745400061036419133,gyro_link,0.143062993884,-0.222679972649,-0.270566999912,-0.925602555275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.196043714881,-0.116461418569,1.03598856926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.70213365555,-1.29700434208,7.99850320816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061045817460,7343,1745400061045573244,gyro_link,0.142654880881,-0.22263738513,-0.275641173124,-0.924177646637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.168182075024,-0.0574415065348,1.01991820335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.30683517456,-1.43378138542,7.92805528641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061055502968,7344,1745400061055269228,gyro_link,0.142216131091,-0.222894698381,-0.280567526817,-0.922699570656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.137744948268,-0.0127484733239,1.01248729229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.41308546066,-1.54193949699,8.029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061067375989,7345,1745400061066571151,gyro_link,0.141688987613,-0.223376706243,-0.285401046276,-0.921180486679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0995083227754,0.0304646361619,1.02378869057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.20609712601,-1.71973824501,7.89860391617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061077845663,7346,1745400061077415604,gyro_link,0.14126329124,-0.224014908075,-0.29076397419,-0.919411897659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0646574348211,0.063143260777,1.05376565456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.42633390427,-1.70807754993,8.03858280182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061085867928,7347,1745400061085363083,gyro_link,0.140431776643,-0.224954143167,-0.295652896166,-0.917749345303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0314440466464,0.0681491494179,1.08762979507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.67049121857,-1.58117556572,8.06160449982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061096766471,7348,1745400061095699385,gyro_link,0.139418765903,-0.225988909602,-0.300651431084,-0.91602408886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00514395907521,0.0688873231411,1.12038528919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.80372476578,-1.3472430706,7.99420166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061106863572,7349,1745400061106006396,gyro_link,0.138260856271,-0.227065563202,-0.30574914813,-0.914244294167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100408354774,0.0546682886779,1.14619767666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.91638851166,-1.00420618057,7.78522062302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061119137858,7350,1745400061115974133,gyro_link,0.136983513832,-0.228107988834,-0.310947090387,-0.912422120571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014719822444,0.0424887575209,1.15750849247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2741985321,-0.752165436745,7.93184709549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061126035843,7351,1745400061125756627,gyro_link,0.135649472475,-0.229113787413,-0.316176712513,-0.910570383072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025936819613,0.0398054346442,1.15444338322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.33493900299,-0.71285378933,7.90826225281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061136898722,7352,1745400061136679097,gyro_link,0.134261414409,-0.230095639825,-0.321364790201,-0.908710360527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325115285814,0.0306362919509,1.13645732403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.46412372589,-0.693391561508,8.14836406708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061145610854,7353,1745400061145341275,gyro_link,0.132833272219,-0.231016799808,-0.326446771622,-0.90687328577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482747890055,0.00487164314836,1.10535311699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.59513664246,-0.70013409853,8.21523094177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061156427323,7354,1745400061156188498,gyro_link,0.131335496902,-0.231835395098,-0.331390410662,-0.905087769032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602929778397,-0.0129599124193,1.09333658218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.46901750565,-0.496586382389,8.19848442078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061166891959,7355,1745400061166467027,gyro_link,0.12976719439,-0.232565268874,-0.336289793253,-0.903317928314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557287186384,-0.0345423445106,1.10567831993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.45043325424,-0.2465480268,8.095454216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061188166636,7356,1745400061185977361,gyro_link,0.128836780787,-0.235938489437,-0.341717302799,-0.900535106659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497282296419,-0.0514986291528,1.11957395077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.57070350647,-0.103368833661,8.04669284821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061188205904,7357,1745400061188133486,gyro_link,0.127194151282,-0.236497238278,-0.346735388041,-0.898701965809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049672909081,-0.070106677711,1.12501776218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.77830505371,-0.206464335322,8.00218868256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061202455004,7358,1745400061202215366,gyro_link,0.125508502126,-0.236966177821,-0.351768165827,-0.896857738495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593940205872,-0.0872348174453,1.1119081974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11583518982,-0.408296942711,8.03590679169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061207878934,7359,1745400061206501178,gyro_link,0.123746700585,-0.237362578511,-0.356710642576,-0.89504379034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949293896556,-0.100789614022,1.07453548908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.19574308395,-0.423059850931,7.78049898148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061216539462,7360,1745400061216109462,gyro_link,0.12185280025,-0.237742632627,-0.361441940069,-0.89330291748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126812919974,-0.104804389179,1.02960789204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.27212142944,-0.255302250385,7.64832687378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061225453606,7361,1745400061225218988,gyro_link,0.119850955904,-0.238140761852,-0.365925133228,-0.891640901566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162361547351,-0.0805497765541,0.990930914879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.15703010559,-0.0653880313039,7.61840200424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061237718363,7362,1745400061237465324,gyro_link,0.11779615283,-0.238663867116,-0.37018173933,-0.890016376972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164253085852,-0.0583616495132,0.962045550346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3355755806,0.166372343898,7.77415275574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061249154951,7363,1745400061247367313,gyro_link,0.115780629218,-0.239249169827,-0.374278873205,-0.888408660889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178022578359,-0.0634383037686,0.917473316193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.46976327896,0.395506083965,8.27115345001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061255707207,7364,1745400061255249134,gyro_link,0.113760389388,-0.2397967875,-0.378146588802,-0.886882901192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178142875433,-0.0958033278584,0.853226184845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.72806072235,0.383874684572,8.50894355774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061266499690,7365,1745400061266205356,gyro_link,0.111773334444,-0.240159615874,-0.381729632616,-0.885501384735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168660089374,-0.127625629306,0.790476024151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.77579975128,0.563172101974,8.50014972687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061275816774,7366,1745400061275308969,gyro_link,0.109865710139,-0.241053089499,-0.384734332561,-0.884195923805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15686352551,-0.148148313165,0.745741724968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.74033069611,0.608855187893,8.53967952728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061285938763,7367,1745400061285669650,gyro_link,0.10799164325,-0.241067662835,-0.387904912233,-0.883036792278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138723984361,-0.176158025861,0.696196258068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.95398378372,0.766010582447,8.62021446228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061297881032,7368,1745400061296291915,gyro_link,0.106197364628,-0.240899041295,-0.390875786543,-0.881989777088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128138646483,-0.199434787035,0.637109458447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.68432569504,0.710603713989,8.55873584747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061308436960,7369,1745400061307944228,gyro_link,0.104480601847,-0.240588992834,-0.393610864878,-0.881062626839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118614070117,-0.2077947855,0.578471779823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.48693323135,0.714114844799,8.54876327515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061316561097,7370,1745400061316161701,gyro_link,0.102861449122,-0.240198880434,-0.396094560623,-0.88024610281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111258409917,-0.206591174006,0.51606708765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.46723747253,0.759941756725,8.61085128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061327171766,7371,1745400061325714174,gyro_link,0.101341620088,-0.239767625928,-0.398302614689,-0.879543364048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11138100177,-0.203270569444,0.451594144106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.29202270508,0.633985817432,8.54766464233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061338107100,7372,1745400061337923497,gyro_link,0.0999121367931,-0.23931415379,-0.400219887495,-0.87895989418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109927296638,-0.202093914151,0.384988129139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25562000275,0.559070289135,8.61307811737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061345654176,7373,1745400061345393159,gyro_link,0.0985744595528,-0.238843917847,-0.401842176914,-0.87849843502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106300607324,-0.189172640443,0.322547078133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.32837772369,0.895689606667,8.71304130554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061356000083,7374,1745400061355574346,gyro_link,0.0973520800471,-0.238384455442,-0.403192281723,-0.878140985966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106858961284,-0.176736801863,0.267609030008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.53243303299,0.801575183868,9.14321994781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061373247620,7375,1745400061371334532,gyro_link,0.0962215140462,-0.237953856587,-0.404297441244,-0.877874135971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951943993568,-0.165383070707,0.20989023149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.60680198669,0.996619820595,9.16634082794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061377122811,7376,1745400061376916794,gyro_link,0.0952392667532,-0.237511217594,-0.405153989792,-0.877706229687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772308856249,-0.149293020368,0.143022075295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.32206249237,1.13878500462,9.15039920807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061386997745,7377,1745400061385395187,gyro_link,0.0944532901049,-0.237082540989,-0.405720472336,-0.87764531374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545612834394,-0.122071817517,0.0675129294395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11453294754,1.15150558949,9.08427143097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061397541572,7378,1745400061395410490,gyro_link,0.0939111039042,-0.236693888903,-0.405978500843,-0.877689123154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301965549588,-0.0926594957709,0.00156076182611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.79331922531,1.02620780468,9.12659072876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061408203592,7379,1745400061407738408,gyro_link,0.093615680933,-0.236361652613,-0.4059715271,-0.877813458443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00726219406351,-0.0578164942563,-0.047898452729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8335609436,0.870065867901,9.20369720459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061416212999,7380,1745400061415566696,gyro_link,0.0935349315405,-0.236085444689,-0.405762523413,-0.877992928028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134935146198,-0.0304605141282,-0.102082192898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.84211063385,0.630593776703,9.33904647827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061425527925,7381,1745400061425274438,gyro_link,0.0936557278037,-0.235886022449,-0.405309557915,-0.878242909908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234185047448,-0.00321574020199,-0.173733264208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.81317090988,0.496525704861,9.31507873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061435588925,7382,1745400061435398805,gyro_link,0.0939725786448,-0.235761925578,-0.404545217752,-0.878594636917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0228640269488,0.033191435039,-0.228290364146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8242893219,0.692252516747,8.87967777252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061445430869,7383,1745400061445276758,gyro_link,0.094430282712,-0.235773876309,-0.403515577316,-0.879015862942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025902191177,0.0737753286958,-0.296227127314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.90717458725,0.779193222523,8.44662857056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400061455542705,7384,1745400061455297811,gyro_link,0.0950373187661,-0.235911145806,-0.402154386044,-0.879537284374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000270797230769,0.133253931999,-0.408198267221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.18607330322,0.0525910258293,8.12315273285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
